Windspeed,Lux,Humidity,Ext. Temperature,Station Temperature,Sea Level Pressure,Station Altitude,Absolute Pressure,Solar Irradiance
16.96245,830.7421008,92,21.1,28.42,1023.628,42.6,1008.152,251.6825975
17.2864,830.269987,92,20.98,28.3,1023.276,45,1007.806,263.2694472
17.2864,833.4517265,92,20.94,28.14,1023.188,46.2,1007.718,263.2694472
17.2864,833.4517265,92,20.96,27.96,1023.126,46.6,1007.656,263.2694472
17.2864,833.4517265,92.4,20.96,27.68,1023.19,46.6,1007.72,263.2694472
17.2864,833.4517265,93,20.94,27.48,1023.146,46.8,1007.676,263.2694472
17.2864,833.4517265,93,20.9,27.32,1023.102,46.8,1007.632,263.2694472
17.2864,833.637728,93.6,20.92,27.32,1023.04,47.4,1007.57,263.2694472
17.3407,833.637728,94,21.08,27.44,1023.008,47,1007.538,263.2694472
17.2837,833.3234753,94,21.14,27.5,1023.036,47.2,1007.566,263.2694472
17.27575,833.4517265,94,21.06,27.54,1023.08,47.2,1007.61,263.2694472
17.2837,833.3234753,94,21.1,27.6,1023.044,47.2,1007.574,263.2694472
17.34865,827.9744797,94,21.1,27.6,1022.724,50,1007.262,263.6017342
17.34895,829.304227,94,21.08,27.52,1022.436,52.2,1006.976,263.2694472
17.34895,829.304227,94,20.96,27.4,1022.416,52.2,1006.956,263.2694472
17.34895,829.304227,94,20.8,27.36,1022.386,52.8,1006.926,262.5946953
17.34895,829.304227,94,20.72,27.4,1022.362,53.2,1006.902,262.5946953
17.34895,829.304227,94,20.66,27.42,1022.356,52.8,1006.898,262.5946953
17.34895,829.304227,94,20.62,27.5,1022.28,54,1006.822,262.5946953
17.38035,829.304227,94,20.72,27.52,1022.172,54,1006.722,258.705344
17.34895,829.304227,94,20.8,27.6,1022.224,54,1006.774,262.5946953
17.34895,829.304227,94,20.86,27.54,1022.278,54,1006.824,262.5946953
17.38035,829.304227,94,20.94,27.46,1022.202,54,1006.752,258.705344
17.4707,829.304227,95,20.94,27.32,1022.196,54,1006.746,254.0853818
17.4707,829.304227,95,20.9,27.4,1022.144,54.8,1006.694,254.0853818
17.601,694.9105205,95,20.88,27.4,1021.89,56.6,1006.44,222.5272988
17.601,694.9105205,95,20.84,27.4,1021.85,57,1006.4,222.5272988
17.60115,694.9105205,95,20.84,27.5,1021.786,57.4,1006.336,222.5272988
17.60115,694.9105205,95,20.8,27.5,1021.75,57.8,1006.3,222.5272988
17.60115,694.9105205,95,20.8,27.42,1021.778,58,1006.328,222.5272988
17.60115,694.9105205,95,20.8,27.5,1021.666,58.4,1006.22,222.5272988
17.60225,694.77626,95,20.9,27.5,1021.586,59.6,1006.142,222.5475315
17.60135,694.6639305,95,20.9,27.5,1021.486,60.4,1006.046,221.7830625
17.60135,694.6639305,95,20.96,27.5,1021.536,59.4,1006.096,221.9455008
17.6038,694.7357205,95,21.04,27.54,1021.624,58.6,1006.18,222.4346833
17.6038,694.7357205,95,21.06,27.6,1021.632,58.2,1006.186,222.4346833
17.60225,694.77626,95,21.06,27.52,1021.572,59.4,1006.13,222.477718
17.594,694.6639305,95,21.1,27.5,1021.45,60.6,1006.01,221.7830625
17.46355,694.9238275,95,21.06,27.42,1021.422,61,1005.982,222.1242937
17.82485,695.193335,96,21,27.42,1021.374,61.2,1005.934,222.0010093
17.5511,838.9271745,96,21.04,27.5,1021.266,61.6,1005.826,266.113895
17.4694,694.9238275,96,21.1,27.56,1021.22,62.4,1005.78,222.422632
17.4694,694.9238275,96,21.1,27.6,1021.204,62,1005.764,222.422632
17.44435,694.9238275,96,21.16,27.6,1021.228,63.2,1005.788,222.2532195
17.46945,694.9238275,96,21.12,27.56,1021.152,62.8,1005.712,222.422632
17.44435,694.9238275,96,21.14,27.6,1021.018,64,1005.578,222.2532195
17.44435,694.9238275,96,21.1,27.68,1021.002,63.6,1005.566,222.2255683
17.4517,694.9238275,96,21,27.7,1021.058,63.6,1005.618,222.33851
17.4517,694.9238275,96,20.92,27.7,1021.078,63.2,1005.638,222.33851
17.4517,694.9238275,96,20.88,27.7,1021.08,63.4,1005.64,222.33851
17.4768,694.9238275,96,20.84,27.66,1021.16,63,1005.72,222.4514517
17.47675,694.9238275,96,20.84,27.7,1021.214,62.4,1005.774,222.4514517
17.4768,694.9238275,96,20.88,27.7,1021.162,62.8,1005.722,222.4514517
17.4768,694.9238275,96,20.98,27.64,1021.168,63,1005.728,222.4791028
17.44435,694.9238275,96,21.1,27.68,1021.124,63.4,1005.684,222.2255683
17.4517,694.9238275,96,21.08,27.68,1021.084,63.6,1005.644,222.33851
17.4517,694.9238275,96,20.96,27.6,1021.164,63.6,1005.724,222.3661612
17.4768,694.9238275,96,20.9,27.6,1021.114,63,1005.674,222.4791028
16.91145,695.294368,95.6,20.9,27.6,1021.142,63.4,1005.702,221.3292015
17.15355,695.5449095,95.2,20.96,27.5,1021.094,63.6,1005.654,221.7567055
17.4517,694.9238275,96,20.92,27.42,1021.074,63.2,1005.634,222.3661612
17.4517,694.9238275,96,20.78,27.4,1021.084,63.4,1005.644,222.3661612
17.4517,694.9238275,96,20.62,27.4,1021.056,63.4,1005.616,222.3661612
17.4768,694.9238275,96,20.6,27.38,1021.122,62.6,1005.682,222.4791028
17.4768,694.9238275,96,20.6,27.3,1021.158,63,1005.718,222.4791028
17.14885,838.9271745,95.4,20.52,27.3,1021.202,62.6,1005.762,266.0528635
17.4768,694.9238275,95.8,20.4,27.3,1021.21,63,1005.77,222.4791028
17.1447,695.739502,95.4,20.36,27.28,1021.128,63.4,1005.688,220.5902587
17.63065,694.6472275,95.4,20.32,27.2,1021.124,63.4,1005.684,221.8887535
17.4768,694.9238275,96,20.4,27.14,1021.16,62.8,1005.72,222.4791028
17.47675,694.9238275,96,20.32,27.02,1021.204,62,1005.764,222.4791028
18.0573,694.7552475,96,20.14,26.98,1021.32,61,1005.88,220.565926
17.96265,694.760355,96,20.06,26.98,1021.4,60.6,1005.96,221.383434
17.46355,694.9238275,95,19.98,26.92,1021.436,61,1005.996,221.9867435
17.5412,837.8619455,95,19.94,26.92,1021.376,61,1005.936,266.113895
17.46355,694.9238275,95,19.88,26.92,1021.412,61,1005.972,221.9867435
17.5412,837.8619455,95,19.76,26.92,1021.372,61,1005.932,266.113895
17.46355,694.9238275,95,19.74,26.88,1021.384,60.8,1005.944,222.0394323
17.46355,694.9238275,95,19.62,26.72,1021.412,60.8,1005.972,221.9384762
17.5604,694.529335,95.6,19.78,26.8,1021.464,60,1006.024,220.9603562
17.96265,694.760355,96,20.02,26.84,1021.496,60,1006.056,221.383434
17.82485,695.193335,96,20.28,26.9,1021.45,60.8,1006.01,221.7838015
17.96265,694.760355,96,20.48,26.86,1021.494,60,1006.054,221.383434
17.82485,695.193335,96,20.56,26.96,1021.356,61.4,1005.916,222.0255927
17.96265,694.760355,96,20.6,26.92,1021.42,60.6,1005.98,221.383434
17.96265,694.760355,96,20.48,26.9,1021.444,60.2,1006.004,221.383434
17.96265,694.760355,96,20.6,26.98,1021.456,60.6,1006.016,221.383434
17.96265,694.760355,96,20.52,27.1,1021.496,60,1006.056,221.383434
17.96265,694.760355,96,20.24,27.1,1021.484,60,1006.044,221.383434
17.96265,694.760355,96,20.1,27.04,1021.51,60,1006.07,221.383434
17.96355,694.8726845,96,20.02,27,1021.558,59.2,1006.118,221.8099788
17.96265,694.760355,96,20.02,26.9,1021.526,59.2,1006.086,221.6689608
17.96265,694.760355,96,19.94,26.82,1021.506,60,1006.066,221.383434
17.96355,694.8726845,96,19.94,26.82,1021.594,59.4,1006.148,221.8099788
18.0582,694.867577,96,19.86,26.9,1021.614,59,1006.168,220.9863218
18.0582,694.867577,96,19.9,26.9,1021.612,59.4,1006.168,220.9863218
18.0582,694.867577,96,19.94,26.9,1021.616,59,1006.172,220.9863218
18.0582,694.867577,96,20.06,26.98,1021.61,59,1006.168,220.9863218
17.96355,694.8726845,96,20.06,26.82,1021.578,59,1006.136,221.8099788
17.82575,695.3056645,96,20.1,26.78,1021.678,58.8,1006.228,221.207586
17.96245,695.4984415,96,20.1,26.74,1021.73,58,1006.28,220.2426287
17.96245,695.4984415,96,20.06,26.8,1021.754,58,1006.304,220.2426287
17.9623,695.4984415,96,20.1,26.8,1021.83,56.8,1006.38,220.054345
17.5511,828.309487,96,20.2,26.86,1021.984,56.4,1006.534,254.4711305
17.225104,829.304227,96,20.32,26.9,1022.016,55.2,1006.566,263.7512742
17.4806,829.304227,96,20.44,26.96,1022.174,54.4,1006.724,254.0853818
17.4806,829.304227,96,20.72,27,1022.218,54.4,1006.768,254.0853818
17.48855,827.244258,97,21.1,27.06,1022.246,54.4,1006.792,258.8546457
17.3145,827.244258,97,21.54,27.1,1022.262,53.2,1006.808,262.9269823
17.4848,801.0084067,97,22.2,27.28,1022.3,54.2,1006.842,494.9127637
17.3145,828.0897715,97,22.6,27.48,1022.328,53,1006.874,262.9269823
17.3145,828.0897715,97,22.48,27.62,1022.402,52.4,1006.942,263.6017342
17.3145,827.3595497,97,22.16,27.7,1022.458,52,1006.998,263.6017342
17.3145,828.0897715,97,22.7,27.82,1022.516,51.8,1007.056,263.6017342
17.3145,830.6277913,97,23.02,27.9,1022.504,51,1007.044,263.2694472
17.30625,845.8334865,97,23.4,28.06,1022.548,51.4,1007.088,266.9212872
17.34785,819.0156185,97,23.88,28.22,1022.548,51.4,1007.088,270.2713998
17.9595,831.3631955,97,24.8,28.42,1022.524,51.2,1007.064,254.5299405
17.53215,821.9738742,97.8,25.44,28.7,1022.508,51.6,1007.048,266.988256
17.9774,831.3631955,96.2,24.76,28.82,1022.472,51.8,1007.012,254.5299405
17.55725,820.811516,95.4,24.72,28.98,1022.484,51.4,1007.024,266.988256
16.9043,820.0191365,95,24.28,29.02,1022.494,51.6,1007.034,263.2450117
17.9317,831.4756105,95,24.6,29.14,1022.47,51.6,1007.01,254.5299405
17.55725,834.9141285,95.4,25.16,29.26,1022.562,51.4,1007.102,254.3054928
17.9317,851.7911612,95,25.28,29.38,1022.638,50.2,1007.178,282.2376097
17.76995,821.9738742,94.6,25.34,29.56,1022.61,51,1007.15,272.5074177
17.50435,818.0264483,95,26.22,29.72,1022.598,50.6,1007.138,267.8286455
17.2672,818.0700273,94.6,26.4,29.88,1022.546,51.8,1007.086,269.4310103
17.3577,823.5014386,95.8,27.2,30.12,1022.506,52.2,1007.046,264.9975848
16.93755,823.8875492,95.4,26.68,30.28,1022.464,51.4,1007.004,250.8391998
17.42895,828.9858056,95,27.2,30.48,1022.48,51.8,1007.02,258.5397063
17.3210935,843.8247349,95.2,29.36,30.7,1022.462,52.6,1007.002,267.8135818
17.6425,694.8389525,95.2,33.12,31.1,1022.446,52.2,1006.986,221.5144507
17.36615,694.9643655,93,32.86,31.38,1022.366,52.8,1006.906,221.0546388
17.62295,694.960379,92.6,31.74,31.66,1022.258,53.2,1006.806,222.5440432
17.2613,695.442309,90,30.22,31.9,1022.206,54,1006.756,222.270915
17.1664,695.8470615,90,32.18,32.06,1022.278,54,1006.824,221.0220582
17.1732,695.0011865,90.2,33.7,32.38,1022.314,53.4,1006.86,220.781847
17.829899,820.583394,88.6,36.7,32.74,1022.282,53.8,1006.828,271.9377448
17.70241575,785.4713146,90.6,40.76,33.28,1022.224,54,1006.774,491.5639767
17.78765,815.4241657,88.6,42.96,33.88,1022.18,54.4,1006.73,261.6727555
18.08135,697.0588615,87.4,44.94,34.54,1022.154,54.4,1006.704,216.9485222
18.46841575,796.7788889,85,45.1,35.14,1022.106,54.8,1006.656,509.5812165
17.15235,888.5044357,75.6,47.42,35.66,1022.052,55,1006.602,504.5336013
17.3003,808.1844099,77.6,49.18,36.18,1022.044,55.4,1006.594,383.6768922
17.87795,844.1542495,75.2,48.6,36.76,1022.06,55.6,1006.61,294.6999072
16.50025,919.6048608,71.6,52.92,37.16,1021.964,56.4,1006.514,344.0969185
14.3748,955.5959788,70.6,38,35.84,1020.814,65.6,1005.384,387.9765783
17.64,853.0993804,72.4,49.48,36.14,1020.668,66.6,1005.238,307.413518
18.34815,892.8698814,72,47.44,36.46,1020.576,67.4,1005.146,336.6461723
18.87075,909.9475471,71.4,29.16,32.44,1019.826,74,1004.406,353.8022172
14.98715,1007.742321,71.4,28.96,32.36,1019.724,74.6,1004.304,334.0380805
18.48335,878.8301454,72.2,28.84,32.16,1019.692,75,1004.272,343.0594077
17.31821575,843.6322625,74.2,29.32,31.98,1019.69,75.2,1004.27,293.7848718
17.31821575,834.8191889,75.8,29.64,31.94,1019.634,75.6,1004.222,275.3351158
17.35406575,840.6895269,74.6,29.44,31.9,1019.728,74.4,1004.308,275.282367
17.31821575,843.6322625,76.2,29.2,32.02,1019.768,74,1004.348,293.7848718
17.93831575,854.4542364,76.4,28.8,32.1,1019.842,74,1004.422,328.2732948
17.391,843.0453922,76.8,28.32,32.06,1019.766,74.8,1004.346,328.0819752
17.022854,844.0862224,77,28.14,32.04,1019.79,73.8,1004.37,270.4503565
17.022854,843.6041213,75.8,28.14,31.96,1019.83,73,1004.41,266.9783437
17.36525,695.16358,77.4,27.9,31.78,1019.888,73.4,1004.468,222.145615
17.2779,843.8555515,78.6,27.58,31.74,1019.864,73.4,1004.444,276.4755127
16.4277,849.1235471,79.6,27.1,31.84,1019.886,73.4,1004.466,274.428934
17.3237,695.092661,81.6,27.66,31.88,1019.902,73,1004.482,221.881641
17.23135,695.117272,81.4,28.1,31.9,1019.892,72.6,1004.472,221.8043532
17.2779,843.8555515,79,27.54,31.74,1019.836,73.8,1004.416,276.4755127
16.987004,844.0862224,77.2,26.84,31.7,1019.764,74.4,1004.344,286.242337
17.36115,839.0724744,76,26.28,31.5,1019.852,72.8,1004.432,275.758748
15.6951,850.6298316,75.2,25.96,31.32,1019.968,73,1004.548,278.7416488
16.38455,844.5827721,76,25.56,31.16,1019.98,73,1004.56,274.954172
16.38455,834.9310955,76.6,25.18,31.06,1019.968,72.6,1004.548,255.3846285
16.38455,834.9310955,77.8,24.98,30.86,1019.948,73,1004.528,255.3846285
16.38455,840.692747,77.8,24.8,30.8,1019.908,72.6,1004.488,273.908854
16.38055,846.1510265,78.2,24.72,30.68,1019.928,72.6,1004.508,278.8774852
15.5642,848.5405866,80,24.52,30.6,1020.03,72.4,1004.61,278.6944078
17.01675,694.964677,80.8,24.32,30.52,1020.054,72.4,1004.634,220.4226118
17.45275,842.948139,82,24.2,30.44,1020.072,71.4,1004.652,292.2284132
16.47615,848.2669795,81.6,24.12,30.4,1020.204,70.6,1004.784,261.3350367
17.078604,846.743704,83.2,24.08,30.38,1020.332,69.2,1004.902,272.8428022
17.38325,694.2402465,82.8,23.92,30.3,1020.356,69.6,1004.93,219.8665312
16.9128,694.291341,82.8,23.92,30.18,1020.378,68.8,1004.948,219.1097105
17.078604,840.8182549,82.4,23.8,30.02,1020.434,68.4,1005.004,259.2908868
16.5397,695.7994285,82.8,23.74,30,1020.548,68,1005.118,221.3586485
16.6237,695.2004625,82.4,23.62,30,1020.588,68,1005.158,220.3853463
15.79645,841.8952715,78.8,23.68,29.8,1020.6,67.8,1005.17,266.7309642
15.79645,841.8952715,79.6,23.6,29.88,1020.656,66.6,1005.226,274.4872133
16.8687,695.5187995,79,23.72,29.8,1020.678,67.4,1005.248,221.2374515
17.4061,836.4048638,79.8,23.64,29.84,1020.646,66.6,1005.216,267.3225513
17.37865,695.0198655,80.6,23.58,29.9,1020.78,65.6,1005.35,222.1972178
17.078604,841.4263979,81.8,23.42,29.9,1020.84,65.2,1005.41,270.2214012
17.33525,695.334537,82.2,23.28,29.88,1020.824,65.8,1005.394,222.1150742
17.078604,841.4263979,83,23.24,29.8,1020.876,64.6,1005.446,270.2214012
17.29125,695.246117,83,23.3,29.78,1020.934,64.6,1005.5,222.161483
17.00115,695.4432555,82.6,23.3,29.66,1020.998,64.2,1005.56,221.7433502
17.2996,846.94845,83.4,23.2,29.58,1021.034,63.2,1005.598,275.5560437
16.85365,694.9267905,82.6,23.36,29.5,1021.098,63.6,1005.658,219.853227
16.88675,694.542937,82,23.34,29.5,1021.128,63,1005.688,219.2248713
16.55105,695.903505,82,23.38,29.5,1021.092,63,1005.652,220.7553682
16.91855,694.359873,81.4,23.4,29.5,1021.174,63,1005.734,218.7508528
16.6347,695.591451,80.6,23.4,29.5,1021.246,62.2,1005.806,220.7072537
17.63805,695.0583665,81.4,23.34,29.4,1021.232,62.4,1005.792,223.0754097
17.6663,695.0583665,81,23.3,29.48,1021.22,62,1005.78,223.223379
17.4931,837.6776713,79.4,23.22,29.34,1021.198,62.4,1005.758,276.3666497
17.268,846.94845,79,23.18,29.26,1021.238,62,1005.798,275.9121837
17.4097,841.8481258,78.8,22.88,29.28,1021.168,62.6,1005.728,280.1328067
17.63515,825.1625835,79.6,22.68,29.28,1021.24,62.2,1005.8,272.9847187
17.6081,835.0752603,80.8,22.4,29.28,1021.194,62,1005.754,263.1869975
17.57675,839.8851612,82.4,22.08,29.2,1021.286,61.6,1005.846,275.960262
16.64455,692.833262,83.6,21.92,29.18,1021.288,61.2,1005.848,206.8337067
17.57675,838.648119,82.8,21.88,29.06,1021.412,61.2,1005.972,266.113895
16.87115,839.5104535,81.6,22.06,28.9,1021.448,60.4,1006.008,265.9708225
16.15595,691.8763485,83.6,21.9,28.9,1021.444,60.4,1006.004,205.31934
17.846,833.5136392,84.4,22,28.9,1021.352,61,1005.912,264.9797647
17.846,837.2617827,84.4,22.08,28.86,1021.392,61,1005.952,279.7266177
17.832171,838.8369667,83,22.2,28.7,1021.332,61,1005.892,280.749486
17.18895,833.0203577,84.2,22.2,28.74,1021.392,60.6,1005.952,256.4699357
16.08675,692.5662525,83.8,22.2,28.78,1021.434,60,1005.994,205.9059858
16.08675,692.5662525,83.4,22.16,28.7,1021.438,60.4,1005.998,205.9059858
17.57675,839.8851612,83.6,21.98,28.74,1021.358,61,1005.918,275.960262
16.58815,695.746954,84.4,21.82,28.7,1021.43,60.2,1005.99,219.8390485
17.25565,840.0029405,84,21.66,28.68,1021.532,59.8,1006.092,262.7797487
16.5893,695.868454,84.8,21.46,28.6,1021.588,59.4,1006.148,220.572798
16.5884,695.868454,85.2,21.4,28.52,1021.54,59.2,1006.1,220.6872308
16.49525,695.7910455,86,21.4,28.52,1021.58,59.2,1006.14,219.6199932
17.02085,694.911294,86,21.4,28.5,1021.656,58.6,1006.206,220.3853732
17.2273,837.8619455,86.8,21.24,28.46,1021.616,59,1006.174,261.5504865
17.26735,694.8148525,87,21.14,28.34,1021.624,58.4,1006.18,220.7780727
17.07715,694.636219,86.6,21.06,28.14,1021.544,59.2,1006.104,219.7782352
17.1504,694.4694495,86.4,21.12,28.18,1021.594,59.6,1006.15,219.7088128
16.49435,695.7910455,85.6,21.16,28.1,1021.526,60,1006.086,219.6199932
16.5884,695.746954,85.4,21.3,28.1,1021.48,60,1006.04,219.9166592
16.49435,695.7910455,85.8,21.18,28.18,1021.44,60,1006,219.6199932
17.20695,694.524538,87.6,21.1,28.2,1021.418,60.4,1005.978,219.8923192
17.49795,837.8619455,88.8,21.22,28.16,1021.486,60.4,1006.046,265.8880335
17.2178,694.5186065,89,21.1,28.1,1021.55,59.4,1006.108,220.0124432
17.35315,694.880257,88.6,20.82,28.06,1021.59,59,1006.144,220.909295
16.82175,695.405224,88.6,20.62,28.04,1021.686,59.4,1006.236,220.3605273
16.822,695.405224,89,20.46,28,1021.714,58.2,1006.264,220.3605273
17.00255,695.5684195,89.6,20.56,27.9,1021.734,58.4,1006.284,220.4165125
17.55845,837.8619455,89.6,20.84,27.86,1021.698,58.4,1006.248,265.4196133
17.55845,837.8619455,89.6,21.08,27.84,1021.752,58.2,1006.302,265.4196133
16.8211,695.405224,90,21.32,27.84,1021.684,58.2,1006.234,220.3605273
16.8211,695.405224,90,21.46,27.88,1021.78,57.4,1006.33,220.1722437
16.5661,695.782005,90,21.5,27.88,1021.804,57,1006.354,220.8384672
16.75085,695.599928,90.6,21.6,27.96,1021.838,57.8,1006.388,220.0287787
17.27495,837.8619455,90.2,21.68,28,1021.87,57.4,1006.42,263.564022
17.00685,695.115537,90.4,21.48,28.04,1021.88,57,1006.43,220.7658953
17.377,837.8619455,90,21.44,28,1021.86,56.6,1006.41,265.1937518
17.00585,695.5684195,90.6,21.4,28,1021.8,57.8,1006.35,220.4165125
17.17995,695.2948785,91,21.16,28.08,1021.824,57,1006.374,221.103894
17.1873,695.2543625,91,20.82,28.04,1021.784,58,1006.334,221.2921777
17.1873,695.2543625,91,20.54,27.96,1021.792,58,1006.342,221.2921777
17.18755,695.2543625,91,20.22,27.88,1021.79,57.2,1006.34,221.103894
17.18755,695.2543625,91,20.1,27.8,1021.702,58,1006.252,221.2921777
17.4058,695.2321935,91,20.04,27.7,1021.642,59,1006.196,221.7461418
17.5013,694.6854905,91,19.92,27.62,1021.546,59.4,1006.104,222.1902443
17.19695,694.9774545,91,19.9,27.48,1021.5,59.6,1006.06,221.3117063
17.4671,695.119864,91,19.9,27.4,1021.496,60,1006.056,222.5260592
17.19695,694.9774545,91,19.9,27.4,1021.496,59.6,1006.056,221.3117063
17.1896,694.9774545,91,19.86,27.4,1021.424,60.4,1005.984,221.0261795
17.4671,695.119864,91,19.64,27.34,1021.466,60,1006.026,222.5260592
17.1896,694.9774545,91,19.56,27.22,1021.414,60.4,1005.974,221.0261795
17.46425,837.8619455,91.6,19.56,27.18,1021.386,61.2,1005.946,265.8880335
17.38065,838.9271745,92,19.6,27.06,1021.214,62,1005.774,265.8880335
17.46425,838.9271745,92,19.6,27.1,1021.322,61.4,1005.882,265.8880335
17.46425,838.9271745,91.6,19.56,27.1,1021.322,61.4,1005.882,265.8880335
17.46425,838.9271745,92,19.42,27.08,1021.352,61,1005.912,265.8880335
17.46425,838.9271745,92,19.34,27,1021.304,61.4,1005.864,265.8880335
17.4772,694.605258,92,19.38,27,1021.392,60.8,1005.952,221.3747567
17.4311,695.224405,92,19.38,27,1021.5,60.8,1006.06,222.2398337
17.294,695.096818,92,19.4,26.94,1021.466,60.4,1006.026,221.3780315
17.02335,694.613662,92,19.44,26.9,1021.454,60.4,1006.014,219.4511358
17.46425,838.9271745,92,19.6,26.88,1021.286,61.6,1005.846,265.8880335
17.38065,838.9271745,92,19.64,26.76,1021.246,62,1005.806,265.8880335
17.38065,838.9271745,92,19.52,26.86,1021.188,62.4,1005.748,265.8880335
17.46425,838.9271745,92,19.36,26.82,1021.32,62,1005.88,265.8880335
17.3068,694.62968,92.2,19.56,26.86,1021.346,61,1005.906,220.1036913
17.3062,695.144286,93,19.64,26.9,1021.246,61.8,1005.806,222.0905923
16.94545,695.39779,92.8,19.5,26.9,1021.214,62.8,1005.774,221.05467
17.38065,838.9271745,92,19.54,26.9,1021.274,62,1005.834,265.8880335
17.38065,838.9271745,92,19.56,26.9,1021.196,62.2,1005.756,265.8880335
17.38065,838.9271745,92,19.6,26.98,1021.172,63,1005.732,265.8880335
17.38065,838.9271745,92,19.72,27,1021.168,63,1005.728,265.8880335
17.38065,838.9271745,92,19.6,27,1021.16,63,1005.72,265.8880335
17.38065,838.9271745,92,19.56,26.98,1021.196,63,1005.756,265.8880335
17.38065,838.9271745,92,19.48,26.9,1021.136,62.6,1005.696,265.8880335
16.95925,694.2725475,92.2,19.4,26.9,1021.138,63.2,1005.698,219.289248
16.93305,695.39779,93,19.8,26.94,1021.106,63.2,1005.666,221.3696455
16.9581,695.420428,93,20.04,27,1021.188,62.4,1005.748,221.3225888
16.9581,695.420428,93,19.96,27,1021.208,62.4,1005.768,221.3225888
16.92035,695.39779,92.8,19.88,27.04,1021.114,63.2,1005.674,221.3696455
16.95595,694.570759,92,19.68,27,1020.99,64,1005.554,219.2162248
16.7875,694.7178085,92,19.4,26.94,1020.974,64.4,1005.54,219.5965945
16.75155,695.7654745,92,19.32,26.9,1020.946,64.4,1005.512,219.854812
16.75155,695.7654745,92,19.28,26.9,1020.934,64.8,1005.502,219.854812
16.75155,695.7654745,92,19.16,26.9,1020.958,64.4,1005.522,219.854812
16.6384,695.4645595,92,19,26.8,1020.898,65,1005.468,220.7892392
17.43585,820.3996072,92,19.04,26.8,1020.89,64.6,1005.46,264.1330988
17.03615,694.2725475,92,19.1,26.7,1020.966,63.8,1005.534,219.3889408
17.45755,838.9271745,92,19.1,26.7,1021.154,62.6,1005.714,265.8880335
17.43245,838.9271745,92,19.34,26.68,1021.198,63.4,1005.758,265.8880335
17.45755,838.9271745,92,19.26,26.68,1021.202,62.2,1005.762,265.8880335
17.45755,838.9271745,92,19.04,26.68,1021.138,63,1005.698,265.8880335
17.43245,838.9271745,92,19,26.64,1021.058,63.4,1005.618,265.8880335
17.43245,838.9271745,92,19.04,26.6,1021.084,63.8,1005.644,265.8880335
17.45755,838.9271745,92,18.92,26.56,1021.112,63,1005.672,265.8880335
17.45755,838.9271745,92,18.8,26.4,1021.166,62.8,1005.726,265.8880335
16.99725,695.405707,92.8,18.76,26.36,1021.07,63.6,1005.63,221.2361642
17.02235,695.405707,93,18.78,26.3,1021.164,62.8,1005.724,221.0462695
17.0223,695.405707,93,18.7,26.3,1021.192,62.4,1005.752,221.0462695
16.99725,695.405707,93,18.76,26.3,1021.128,63.2,1005.688,221.2361642
16.99725,695.405707,93,18.88,26.3,1021.032,64,1005.592,221.3790022
17.0154,694.3041585,93,18.86,26.3,1021.012,64.6,1005.572,219.3967443
17.2143,694.6375195,93,19.02,26.22,1020.964,65,1005.532,219.8344465
17.2143,694.6375195,93,19.06,26.26,1020.86,65,1005.43,219.8344465
17.2143,694.6375195,93,19.06,26.26,1020.86,65,1005.43,219.8344465
17.2143,694.6375195,93,19.1,26.18,1020.93,64.6,1005.5,219.8344465
17.51605,820.3996072,93,19.06,26.1,1020.89,64.6,1005.46,264.3589603
17.2143,694.667501,93,19.12,26.1,1020.854,65.6,1005.424,219.8344465
16.9434,695.39779,93,18.92,26.18,1020.766,66,1005.336,221.3904108
17.2143,694.6375195,93,18.86,26.2,1020.824,65.8,1005.394,219.8344465
17.15675,695.8582895,93,18.9,26.24,1020.776,65.8,1005.346,220.9014505
17.2143,694.6375195,93,18.9,26.3,1020.858,65.2,1005.428,219.8344465
17.53935,695.202859,93,18.9,26.3,1020.806,66,1005.376,222.8386767
16.9434,695.39779,93,18.94,26.22,1020.77,66,1005.34,221.3904108
17.6293,694.5451455,93,18.78,26.26,1020.742,66,1005.312,220.9682707
17.53935,695.202859,93,18.8,26.3,1020.804,65.8,1005.372,222.8386767
17.13615,694.9626945,93,18.8,26.3,1020.968,64.2,1005.532,220.6974822
17.13615,694.9626945,93,18.9,26.28,1020.94,64.2,1005.506,220.6974822
17.2143,694.6375195,93,18.9,26.28,1020.964,64.6,1005.53,219.8344465
17.02235,695.405707,93,18.9,26.3,1021.04,63,1005.6,221.3790022
16.99725,695.405707,93,19.02,26.3,1021.116,63.4,1005.676,221.2361642
17.02235,695.405707,93,19.1,26.32,1021.2,63,1005.76,221.2361642
17.3704,695.119864,93,19.14,26.36,1021.296,61.8,1005.856,221.68107
17.3704,695.119864,93,19.18,26.3,1021.37,61.4,1005.93,221.623999
17.5082,694.971775,93,19.3,26.34,1021.382,60.6,1005.942,222.5491552
17.5082,694.971775,93,19.36,26.3,1021.494,60.4,1006.054,222.4920842
17.51645,695.0841045,93,19.44,26.38,1021.554,59.6,1006.114,222.6519628
17.51645,695.0841045,93,19.54,26.4,1021.568,59.4,1006.126,222.5821493
17.37865,695.2321935,93,19.78,26.44,1021.648,58.6,1006.202,221.3329637
17.42925,695.114758,94,19.9,26.5,1021.7,58.8,1006.25,222.0766638
17.51535,694.9687995,93.6,20.06,26.54,1021.756,58,1006.306,222.4793417
17.5658,694.9687995,94,20.24,26.66,1021.814,57.6,1006.364,222.328197
